RowNumber,CustomerId,Surname,FirstName,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7665,13023712,Shah,Isha,317,Delhi,Female,34,7,1156080.01,2,1,0,2432164.4,0
7666,11116333,Banerjee,Siddharth,715,Delhi,Male,21,7,0.0,2,1,1,621593.2,1
7667,13878212,Yadav,Arjun,526,Karnataka,Male,45,7,0.0,2,0,0,1619120.46,0
7668,15255377,Desai,Aditya,523,Tamil Nadu,Male,26,9,40524.36,2,1,0,812535.64,0
7669,14492983,Tiwari,Nikhil,614,Gujarat,Male,48,6,364022.3,1,1,0,2090003.56,0
7670,19334842,Pandey,Deepak,364,Delhi,Male,38,1,194440.56,1,1,1,2021969.43,0
7671,10134889,Sharma,Vikram,472,Tamil Nadu,Male,47,3,1184587.14,1,1,0,1237747.97,0
7672,11516513,Menon,Priya,737,Karnataka,Female,22,8,530329.06,2,1,1,619746.53,0
7673,13254662,Gupta,Neha,378,Gujarat,Female,60,7,1347997.32,1,1,1,291476.33,0
7674,16280382,Gupta,Karan,523,Karnataka,Male,41,3,1371309.32,2,1,0,1285968.59,0
7675,10971141,Mehta,Vikram,579,Karnataka,Male,43,7,556268.3,2,1,0,560757.29,0
7676,16698623,Chatterjee,Deepak,322,Karnataka,Male,22,9,909064.64,2,1,1,2382198.5,0
7677,13703028,Reddy,Anjali,644,Tamil Nadu,Female,36,5,1416535.31,1,0,0,497032.48,0
7678,10893753,Malhotra,Vikram,576,Gujarat,Male,24,8,133971.22,1,1,0,726707.47,1
7679,14279611,Kapoor,Ananya,449,Maharashtra,Female,54,0,0.0,1,1,0,1962456.61,1
7680,12933866,Srivastava,Rohan,408,Maharashtra,Male,25,5,78265.93,3,0,0,1180243.76,0
7681,16877027,Reddy,Rohan,585,Gujarat,Male,54,3,0.0,2,1,1,1010211.9,0
7682,10461148,Verma,Neha,586,Karnataka,Female,42,2,0.0,1,0,0,1021511.34,1
7683,10992080,Desai,Pooja,588,Karnataka,Female,40,4,826335.68,1,1,0,1408516.75,0
7684,14155120,Menon,Aditya,375,Karnataka,Male,59,9,0.0,2,1,1,1421442.63,1
7685,18646224,Pillai,Riya,710,Maharashtra,Female,33,7,0.0,1,0,0,931679.7,0
7686,15021959,Yadav,Isha,549,Tamil Nadu,Female,64,9,0.0,1,1,0,1790395.08,0
7687,16401273,Agarwal,Deepak,377,Tamil Nadu,Male,54,5,415144.72,1,0,1,844904.77,0
7688,14011657,Iyer,Sunita,613,Delhi,Female,64,0,887587.1,1,1,0,736325.35,1
7689,11234670,Chopra,Kavya,875,Delhi,Female,26,5,0.0,1,0,1,2192046.37,0
7690,12002789,Malhotra,Priya,408,Tamil Nadu,Female,49,6,1182375.48,2,1,0,439445.43,0
7691,10512421,Pandey,Aditya,627,Maharashtra,Male,53,5,270355.44,1,1,0,2429996.88,0
7692,10643213,Chopra,Aditya,531,Gujarat,Male,21,2,1225048.93,1,0,1,1492635.56,0
7693,15096354,Sharma,Nisha,776,Delhi,Female,27,8,526030.54,1,1,1,2331902.58,0
7694,15490131,Rao,Rohan,837,Karnataka,Male,42,9,855226.56,2,1,1,2458370.66,0
7695,17317432,Nair,Aarav,727,Gujarat,Male,52,9,0.0,1,1,0,1146188.04,0
7696,15712961,Pillai,Sneha,854,Tamil Nadu,Female,34,3,718864.64,1,1,1,628150.48,0
7697,14933710,Srivastava,Karan,348,Delhi,Male,44,4,253974.9,1,1,1,2353748.58,0
7698,18434309,Das,Divya,479,Tamil Nadu,Female,39,4,1029455.64,2,1,1,2151548.38,0
7699,18038031,Yadav,Pooja,626,Delhi,Female,47,2,72899.18,2,1,0,599340.95,1
7700,15758286,Patel,Priya,412,Delhi,Female,43,1,0.0,3,1,0,531588.65,0
7701,19108852,Chopra,Ananya,549,Gujarat,Female,41,7,0.0,2,0,1,2478149.29,0
7702,16701003,Das,Rohan,829,Tamil Nadu,Male,64,6,1323156.81,2,0,0,1521483.29,0
7703,13859164,Mishra,Amit,422,Karnataka,Male,49,4,1227401.82,2,0,0,1232868.63,0
7704,14517142,Saxena,Shreya,481,Delhi,Female,21,0,0.0,2,0,0,1628470.07,0
7705,17466805,Verma,Karan,796,Maharashtra,Male,51,9,923620.98,2,1,0,2117153.61,0
7706,12623509,Malhotra,Anjali,895,Maharashtra,Female,47,0,82525.64,1,0,1,213612.71,0
7707,15364750,Nair,Kavya,435,Karnataka,Female,64,7,1456008.31,2,1,0,414116.85,0
7708,19880379,Bose,Rohan,820,Tamil Nadu,Male,56,3,0.0,1,1,1,1765398.59,0
7709,16579521,Pillai,Isha,889,Karnataka,Female,47,3,0.0,2,1,0,1755388.17,0
7710,18383432,Joshi,Arjun,729,Tamil Nadu,Male,35,8,691920.46,2,1,0,2465967.21,0
7711,14744607,Gupta,Rahul,844,Maharashtra,Male,45,1,0.0,2,1,1,242302.06,0
7712,18609913,Bose,Meera,613,Delhi,Female,35,4,20649.0,2,1,1,363556.34,0
7713,14644419,Malhotra,Riya,378,Maharashtra,Female,60,5,0.0,1,1,0,1294161.08,0
7714,11312146,Gupta,Karan,521,Delhi,Male,39,5,0.0,2,1,1,1707163.75,0
7715,19674594,Agarwal,Pranav,649,Maharashtra,Male,31,9,790980.77,3,1,0,779649.43,0
7716,19141754,Das,Aarav,531,Gujarat,Male,61,2,0.0,3,1,0,774435.25,1
7717,11545366,Saxena,Rajesh,382,Maharashtra,Male,53,9,685600.73,2,0,1,270284.84,0
7718,18489887,Desai,Arjun,603,Gujarat,Male,61,5,451164.07,2,1,0,287475.81,0
7719,14935756,Tiwari,Rajesh,784,Delhi,Male,43,9,0.0,1,1,1,388272.31,0
7720,12434974,Mehta,Meera,629,Gujarat,Female,32,9,204182.9,1,1,1,340465.82,0
7721,13211586,Bose,Anjali,655,Karnataka,Female,22,4,0.0,1,0,0,2222051.19,1
7722,14452439,Gupta,Deepak,744,Gujarat,Male,63,7,679948.89,1,0,1,1124715.97,1
7723,11204504,Banerjee,Nikhil,387,Maharashtra,Male,41,3,233075.91,2,0,0,1939863.01,0
7724,15926969,Shah,Shreya,570,Tamil Nadu,Female,34,9,883711.45,2,1,1,475263.81,0
7725,10985288,Kapoor,Sunita,840,Gujarat,Female,54,9,894136.11,2,1,0,205587.8,0
7726,11484518,Pillai,Shreya,454,Maharashtra,Female,35,2,273729.19,1,1,0,2495938.61,0
7727,14382154,Bose,Arjun,313,Maharashtra,Male,41,5,694159.84,1,1,0,2029163.5,0
7728,14403070,Sharma,Pranav,808,Delhi,Male,43,9,1348475.0,1,1,1,2111608.45,0
7729,17329784,Rao,Rohan,848,Gujarat,Male,41,8,175549.02,1,0,1,1577051.54,0
7730,10583756,Malhotra,Shreya,783,Karnataka,Female,34,7,0.0,2,1,1,637914.83,0
7731,17087554,Mehta,Siddharth,515,Karnataka,Male,41,9,0.0,2,1,0,235044.57,0
7732,10350366,Agarwal,Meera,348,Maharashtra,Female,32,7,936108.27,1,1,0,1912512.85,0
7733,12217229,Verma,Amit,741,Maharashtra,Male,62,2,844557.74,2,1,1,2062009.5,1
7734,18464069,Shah,Deepak,314,Tamil Nadu,Male,25,0,22048.67,2,1,0,1296053.45,0
7735,13224357,Rao,Sneha,816,Maharashtra,Female,22,2,932450.78,1,1,0,1622928.35,0
7736,19320095,Menon,Deepak,602,Karnataka,Male,42,2,0.0,3,1,0,2450212.6,0
7737,13862669,Verma,Priya,589,Gujarat,Female,26,5,92394.21,2,1,1,962931.86,0
7738,11912104,Nair,Nikhil,435,Maharashtra,Male,64,2,755120.45,2,1,0,2151945.66,1
7739,12686539,Chopra,Siddharth,537,Tamil Nadu,Male,22,1,1096465.37,2,1,1,2205169.83,0
7740,15918781,Singh,Vikram,865,Maharashtra,Male,49,8,0.0,1,1,0,373411.4,1
7741,15040484,Chopra,Aditya,386,Karnataka,Male,56,5,0.0,2,1,1,1282348.24,0
7742,18509656,Malhotra,Pranav,527,Maharashtra,Male,27,4,126961.39,1,1,1,1524504.87,0
7743,18628756,Das,Divya,871,Tamil Nadu,Female,36,2,996941.39,2,1,1,515572.82,0
7744,15227599,Kumar,Kavya,729,Delhi,Female,53,6,0.0,2,1,0,1134086.85,0
7745,19017245,Shah,Siddharth,573,Karnataka,Male,53,6,415756.92,1,0,1,1230961.74,0
7746,13612124,Mehta,Aditya,821,Karnataka,Male,34,3,0.0,1,0,1,824359.83,1
7747,14506396,Sharma,Isha,879,Maharashtra,Female,63,9,1078880.52,2,1,0,389293.45,0
7748,13691194,Saxena,Aarav,783,Tamil Nadu,Male,32,1,1376019.24,2,0,1,988586.62,0
7749,18870292,Shah,Aarav,897,Delhi,Male,63,1,0.0,2,0,1,1598478.05,0
7750,14925292,Singh,Karan,790,Tamil Nadu,Male,26,7,199454.4,1,1,1,1041812.12,0
7751,15242566,Saxena,Rekha,707,Maharashtra,Female,32,3,392371.85,2,0,1,725406.12,1
7752,17127880,Shah,Rahul,336,Tamil Nadu,Male,51,6,0.0,1,0,0,640249.69,1
7753,14489217,Saxena,Aarav,499,Maharashtra,Male,32,2,645855.19,1,0,1,1125064.23,0
7754,16340832,Kapoor,Rohan,767,Delhi,Male,30,8,970182.42,1,1,1,2425986.88,0
7755,17647892,Shah,Arjun,342,Maharashtra,Male,60,9,0.0,2,1,0,1643116.18,0
7756,16381736,Pandey,Manish,509,Tamil Nadu,Male,47,8,0.0,2,1,0,424939.88,0
7757,10772978,Patel,Riya,580,Delhi,Female,27,6,0.0,1,0,1,500208.72,0
7758,19049899,Joshi,Sneha,785,Gujarat,Female,56,6,1280759.27,2,1,0,1561338.62,0
7759,14506035,Tiwari,Vikram,601,Gujarat,Male,53,0,0.0,2,1,0,755772.12,0
7760,15536837,Nair,Aarav,466,Maharashtra,Male,47,9,333686.04,2,0,1,2112019.35,0
7761,14804145,Mehta,Neha,633,Karnataka,Female,28,7,481742.62,2,1,1,340954.0,0
7762,12314493,Kumar,Nisha,553,Maharashtra,Female,25,1,1105175.78,2,1,0,728109.96,0
7763,11837714,Desai,Rohan,536,Delhi,Male,28,7,611306.79,1,1,0,1652626.99,0
7764,12591576,Singh,Pooja,721,Tamil Nadu,Female,60,1,673954.73,2,1,0,1703416.87,1
7765,18025089,Chatterjee,Manish,634,Tamil Nadu,Male,41,0,0.0,1,1,1,1835374.78,0
7766,16894563,Patel,Manish,412,Karnataka,Male,44,7,0.0,2,1,1,2191044.9,0
7767,11957571,Joshi,Siddharth,688,Delhi,Male,27,3,50820.62,2,0,1,2427950.99,0
7768,13793524,Singh,Sunita,702,Delhi,Female,39,9,94715.29,2,0,1,646078.72,0
7769,12818254,Iyer,Nikhil,608,Maharashtra,Male,51,5,0.0,3,1,0,780818.02,0
7770,17825933,Reddy,Sunita,320,Tamil Nadu,Female,56,9,1472191.62,1,0,0,1094954.39,0
7771,18922169,Verma,Anjali,600,Karnataka,Female,47,9,151812.9,1,1,1,1068162.7,0
7772,15315761,Banerjee,Sneha,871,Tamil Nadu,Female,49,0,0.0,2,0,1,999960.87,0
7773,17307984,Malhotra,Rajesh,830,Maharashtra,Male,43,8,0.0,1,1,0,324283.9,0
7774,10175082,Joshi,Aditya,771,Delhi,Male,40,6,1106518.74,1,1,0,2181607.4,0
7775,12767531,Gupta,Nisha,313,Delhi,Female,26,4,956769.43,2,0,0,1719177.03,0
7776,18195421,Pandey,Kavya,897,Maharashtra,Female,32,5,1093489.42,1,1,0,2006564.78,0
7777,15879787,Chatterjee,Anjali,521,Delhi,Female,32,2,134564.27,1,1,1,2499439.18,0
7778,19953744,Patel,Karan,567,Tamil Nadu,Male,23,8,0.0,3,0,1,1315516.58,0
7779,10979320,Das,Arjun,777,Gujarat,Male,62,1,0.0,2,0,1,488752.99,0
7780,18827679,Reddy,Priya,302,Karnataka,Female,59,9,0.0,2,1,0,2112661.41,1
7781,16471868,Tiwari,Rajesh,418,Karnataka,Male,55,0,0.0,2,0,0,1902775.12,0
7782,15453518,Chopra,Nikhil,403,Maharashtra,Male,39,0,155561.91,1,1,0,1962191.45,0
7783,19492816,Saxena,Suresh,651,Gujarat,Male,24,9,365754.07,2,1,0,553621.22,0
7784,19076638,Joshi,Rajesh,765,Maharashtra,Male,51,1,831417.26,2,1,1,1930757.03,0
7785,18562025,Mehta,Karan,672,Gujarat,Male,62,5,1170670.87,1,1,1,1554675.92,1
7786,13647792,Saxena,Vikram,810,Karnataka,Male,58,5,1304023.51,3,1,0,297380.32,0
7787,11820015,Yadav,Nikhil,792,Delhi,Male,53,8,642559.85,1,0,1,857759.52,0
7788,13561549,Mehta,Neha,326,Gujarat,Female,26,9,0.0,3,1,1,691099.93,0
7789,18760081,Shah,Suresh,457,Maharashtra,Male,28,3,1161621.03,2,1,1,855436.94,0
7790,11007758,Yadav,Amit,480,Karnataka,Male,48,7,606705.31,1,1,0,643509.48,0
7791,16020020,Saxena,Meera,889,Karnataka,Female,35,3,0.0,2,1,1,1103027.86,0
7792,12264327,Singh,Siddharth,600,Maharashtra,Male,51,2,662536.48,1,1,1,683464.12,1
7793,16852054,Pillai,Rajesh,499,Delhi,Male,28,3,1122057.77,1,1,1,1098962.05,0
7794,19325507,Mehta,Sunita,744,Tamil Nadu,Female,26,0,483108.35,1,0,0,218484.35,0
7795,12215003,Patel,Kavya,566,Tamil Nadu,Female,49,8,0.0,2,1,0,1887364.83,1
7796,15965861,Srivastava,Aditya,377,Maharashtra,Male,54,4,846440.64,2,1,1,985165.29,1
7797,10606737,Malhotra,Aarav,501,Gujarat,Male,27,6,0.0,2,1,1,847086.5,0
7798,19927053,Sharma,Rekha,527,Maharashtra,Female,60,2,1410790.74,2,1,1,2172664.47,0
7799,11950818,Sharma,Siddharth,722,Maharashtra,Male,30,4,0.0,1,0,0,1916960.9,0
7800,18202526,Bose,Meera,323,Delhi,Female,33,9,802460.07,2,1,1,2182387.52,0
7801,15466752,Malhotra,Rekha,844,Maharashtra,Female,42,3,328402.06,1,0,1,2205123.68,0
7802,13855578,Yadav,Neha,705,Maharashtra,Female,41,6,1135584.86,1,1,1,1872814.67,0
7803,19110612,Desai,Aarav,703,Gujarat,Male,21,4,533954.0,2,1,0,313551.11,0
7804,15929204,Joshi,Karan,310,Delhi,Male,61,1,0.0,2,0,0,401891.29,1
7805,18635494,Mishra,Ananya,414,Maharashtra,Female,62,2,262743.7,2,1,0,350124.43,0
7806,16581636,Sharma,Aarav,364,Maharashtra,Male,22,7,873738.1,1,1,1,755221.9,0
7807,16171697,Singh,Karan,661,Tamil Nadu,Male,49,2,27827.54,2,0,0,2184130.39,0
7808,14018961,Saxena,Riya,505,Gujarat,Female,31,6,0.0,1,0,1,268827.37,0
7809,18651793,Singh,Rohan,732,Delhi,Male,57,4,887677.61,1,1,0,311263.1,0
7810,16579526,Singh,Arjun,365,Maharashtra,Male,27,6,0.0,3,1,0,452855.61,0
7811,19464827,Chopra,Rekha,729,Maharashtra,Female,55,9,0.0,1,1,1,1521772.6,1
7812,16565950,Bose,Rohan,378,Maharashtra,Male,50,8,229214.5,1,1,0,920434.71,0
7813,18323385,Reddy,Aarav,734,Maharashtra,Male,36,6,1011151.19,1,1,1,2362686.29,0
7814,15634043,Chatterjee,Vikram,704,Delhi,Male,35,5,565138.05,1,0,0,493938.75,0
7815,15013346,Saxena,Sunita,465,Maharashtra,Female,60,0,1431712.46,1,1,1,2046627.25,1
7816,10634642,Singh,Deepak,799,Karnataka,Male,40,3,0.0,2,0,0,1676064.76,0
7817,19994754,Malhotra,Vikram,719,Delhi,Male,48,7,1222154.22,2,0,1,1695340.91,0
7818,15148021,Shah,Sunita,716,Gujarat,Female,57,0,401029.48,2,0,0,996121.8,0
7819,15316175,Verma,Divya,834,Gujarat,Female,23,5,440667.77,1,1,0,190500.96,0
7820,18014183,Sharma,Arjun,371,Karnataka,Male,49,1,0.0,2,1,1,1030323.39,1
7821,12779095,Bose,Neha,511,Delhi,Female,57,8,1377827.36,2,1,0,1575197.89,1
7822,16548302,Kapoor,Nikhil,465,Delhi,Male,29,7,713150.06,1,1,1,1890652.97,0
7823,19321608,Chatterjee,Kavya,875,Delhi,Female,47,8,0.0,2,1,1,1463008.55,0
7824,12234045,Bose,Amit,730,Tamil Nadu,Male,52,8,0.0,1,1,1,2456095.22,0
7825,19807376,Srivastava,Karan,623,Karnataka,Male,59,1,76175.36,2,1,0,1540798.84,0
7826,10154073,Chatterjee,Riya,513,Gujarat,Female,51,1,0.0,3,0,0,372705.75,0
7827,14908967,Mehta,Pranav,836,Gujarat,Male,46,8,0.0,3,1,0,2163603.29,1
7828,16968894,Mishra,Pranav,667,Delhi,Male,60,1,927395.39,2,1,1,1694484.52,0
7829,11381357,Joshi,Suresh,484,Karnataka,Male,23,3,0.0,1,1,0,1379658.9,1
7830,15730333,Singh,Riya,479,Maharashtra,Female,31,1,0.0,1,1,1,1987559.96,0
7831,17805718,Malhotra,Amit,382,Maharashtra,Male,49,0,1457181.31,1,0,1,1781468.75,0
7832,17555470,Iyer,Siddharth,741,Delhi,Male,47,9,27708.02,2,1,0,2381281.13,0
7833,18104133,Pandey,Aarav,450,Maharashtra,Male,30,6,0.0,3,1,1,1256906.39,0
7834,17370124,Das,Nikhil,417,Gujarat,Male,55,4,0.0,1,1,1,1828901.44,0
7835,18719911,Sharma,Rohan,371,Maharashtra,Male,43,2,568758.73,2,0,1,1245197.53,0
7836,10048133,Das,Vikram,632,Karnataka,Male,26,7,175574.11,1,1,1,825081.16,0
7837,17419857,Verma,Arjun,778,Karnataka,Male,31,4,0.0,2,1,0,921220.56,1
7838,16954735,Pillai,Arjun,696,Tamil Nadu,Male,63,0,0.0,3,1,0,1553484.4,0
7839,15238964,Patel,Kavya,475,Delhi,Female,47,8,861309.92,2,0,0,598684.77,0
7840,19820349,Tiwari,Isha,877,Gujarat,Female,51,4,0.0,1,1,1,1352506.23,0
7841,11820504,Banerjee,Priya,874,Karnataka,Female,50,2,37199.73,1,1,1,1788683.66,0
7842,18262784,Shah,Vikram,314,Delhi,Male,23,5,98960.74,1,1,0,1424557.38,0
7843,19554755,Das,Neha,444,Maharashtra,Female,33,7,248509.01,2,1,0,1485051.34,0
7844,14514404,Chopra,Suresh,785,Karnataka,Male,60,1,1459759.97,1,0,0,673051.55,0
7845,18024352,Kapoor,Neha,560,Tamil Nadu,Female,41,2,259481.18,4,0,1,1705757.59,0
7846,10499724,Desai,Arjun,874,Karnataka,Male,63,6,706804.79,2,1,0,1566012.98,0
7847,16264669,Saxena,Siddharth,687,Tamil Nadu,Male,31,1,67584.36,1,1,0,1417582.07,0
7848,14671885,Patel,Karan,840,Karnataka,Male,23,4,1276771.22,1,0,1,1794925.96,0
7849,13198439,Kumar,Siddharth,444,Maharashtra,Male,58,8,0.0,2,1,0,1806290.24,0
7850,19162764,Yadav,Kavya,640,Maharashtra,Female,51,6,1135557.9,1,1,1,1785476.97,0
7851,12944426,Pandey,Sneha,386,Delhi,Female,44,2,847086.27,1,1,1,506169.21,0
7852,16937309,Kumar,Pooja,603,Tamil Nadu,Female,62,1,377049.38,2,1,1,1546462.13,0
7853,13037594,Srivastava,Ananya,502,Tamil Nadu,Female,32,9,272431.63,2,0,1,1801169.34,0
7854,10388020,Gupta,Aarav,556,Delhi,Male,63,8,775823.9,2,1,1,1591405.96,0
7855,12690822,Bose,Nikhil,532,Karnataka,Male,47,8,0.0,1,1,0,627544.4,1
7856,10177173,Verma,Kavya,888,Delhi,Female,41,8,1007317.25,2,0,1,235314.8,0
7857,15461095,Yadav,Arjun,673,Delhi,Male,45,9,0.0,2,1,1,1591717.03,0
7858,12740559,Gupta,Priya,895,Maharashtra,Female,50,2,259480.05,1,1,0,691471.05,0
7859,15529781,Kapoor,Rahul,881,Maharashtra,Male,50,0,874415.62,2,1,1,2100071.28,0
7860,16768054,Shah,Arjun,397,Maharashtra,Male,30,8,1142455.3,4,0,0,2350096.82,0
7861,16668978,Kumar,Meera,383,Maharashtra,Female,23,6,115277.19,1,1,0,2125378.16,0
7862,19829818,Agarwal,Arjun,465,Maharashtra,Male,33,1,0.0,1,0,0,575561.41,0
7863,15319804,Desai,Deepak,457,Maharashtra,Male,47,5,1224172.24,2,0,1,2078837.58,0
7864,10125844,Pandey,Karan,798,Karnataka,Male,38,8,14475.08,1,0,0,594158.54,1
7865,17534796,Tiwari,Riya,396,Delhi,Female,44,7,339776.86,2,0,1,871731.92,0
7866,16838964,Kapoor,Arjun,609,Gujarat,Male,34,5,0.0,2,1,1,2101484.75,0
7867,19132333,Yadav,Aditya,571,Maharashtra,Male,59,5,25998.15,2,1,1,517004.17,0
7868,18218686,Bose,Karan,582,Delhi,Male,64,7,1018591.46,1,1,1,615767.57,0
7869,13529186,Bose,Rahul,698,Delhi,Male,24,8,631981.06,2,1,0,2140620.94,0
7870,17428857,Mehta,Vikram,345,Maharashtra,Male,36,7,972829.34,1,0,1,2470210.49,0
7871,13836849,Agarwal,Pranav,684,Tamil Nadu,Male,30,0,610370.25,1,1,1,1655186.35,0
7872,10466736,Iyer,Rekha,801,Maharashtra,Female,57,1,265032.83,2,0,0,1612260.63,0
7873,14191863,Patel,Rekha,698,Gujarat,Female,47,5,776068.04,2,1,0,1434130.64,1
7874,17250833,Chopra,Suresh,612,Gujarat,Male,21,7,0.0,1,0,0,747387.44,0
7875,16262208,Das,Anjali,625,Karnataka,Female,25,3,0.0,1,0,0,267679.1,0
7876,14447132,Patel,Manish,815,Karnataka,Male,33,3,0.0,1,1,0,1224705.86,0
7877,11768064,Srivastava,Rahul,309,Tamil Nadu,Male,23,1,0.0,3,1,1,2144934.47,0
7878,11176407,Verma,Karan,612,Delhi,Male,37,9,0.0,2,0,1,2241462.21,0
7879,11761076,Malhotra,Pranav,610,Karnataka,Male,39,0,1499317.15,1,1,1,1352962.67,0
7880,15776491,Kumar,Arjun,619,Maharashtra,Male,57,9,264353.71,1,1,1,2360040.27,0
7881,18528683,Tiwari,Rajesh,719,Maharashtra,Male,25,8,519407.54,1,1,1,1488127.8,0
7882,10447986,Singh,Rekha,390,Karnataka,Female,62,6,301145.22,2,1,0,1941962.49,0
7883,13035780,Rao,Arjun,312,Karnataka,Male,64,8,0.0,1,1,1,1205238.97,0
7884,13231390,Mehta,Nisha,374,Gujarat,Female,44,1,0.0,1,1,1,370558.29,0
7885,10433429,Pandey,Arjun,672,Maharashtra,Male,63,9,1483696.84,2,0,1,2123660.43,0
7886,19295961,Iyer,Amit,628,Tamil Nadu,Male,53,4,0.0,2,0,0,2368031.54,1
7887,10233862,Agarwal,Manish,309,Maharashtra,Male,41,1,131540.25,2,1,1,1858619.7,0
7888,14499672,Banerjee,Suresh,749,Delhi,Male,23,9,0.0,2,0,0,1128832.47,0
7889,16930293,Pandey,Shreya,654,Delhi,Female,24,6,128816.68,2,1,1,2176011.98,1
7890,16615073,Verma,Neha,733,Delhi,Female,52,8,588842.0,2,1,1,1643926.51,1
7891,14893975,Verma,Aarav,630,Maharashtra,Male,44,2,0.0,1,1,1,186454.7,0
7892,15463516,Reddy,Anjali,816,Karnataka,Female,55,0,75944.09,2,0,0,2349899.13,1
7893,17188126,Pillai,Kavya,710,Tamil Nadu,Female,38,3,0.0,1,1,1,1254007.59,0
7894,16935149,Das,Ananya,306,Delhi,Female,23,3,379643.9,1,1,1,584501.64,1
7895,13613104,Gupta,Suresh,541,Karnataka,Male,59,5,990311.47,2,0,0,604580.2,0
7896,13109980,Iyer,Ananya,400,Tamil Nadu,Female,46,4,0.0,2,1,1,971618.86,1
7897,16011493,Das,Aditya,799,Tamil Nadu,Male,44,4,0.0,1,1,0,278581.66,0
7898,19613788,Srivastava,Anjali,529,Karnataka,Female,21,8,1434932.24,2,0,0,888781.23,0
7899,12044713,Yadav,Suresh,587,Delhi,Male,54,0,0.0,1,1,1,391476.65,0
7900,12788530,Banerjee,Manish,573,Gujarat,Male,32,7,0.0,1,1,1,648493.66,0
7901,18398571,Kapoor,Siddharth,879,Karnataka,Male,37,7,0.0,2,1,0,221865.84,0
7902,12872889,Chopra,Aarav,860,Maharashtra,Male,41,7,0.0,2,0,0,1759938.9,1
7903,14268693,Reddy,Anjali,368,Delhi,Female,41,2,0.0,2,1,1,1515371.45,1
7904,15544577,Singh,Aarav,623,Tamil Nadu,Male,23,9,0.0,3,0,1,393828.03,1
7905,14100227,Shah,Siddharth,386,Maharashtra,Male,64,7,0.0,1,0,1,1978904.08,0
7906,18791712,Sharma,Shreya,376,Gujarat,Female,48,1,832244.91,1,0,1,1776280.38,0
7907,15888077,Chopra,Rajesh,873,Maharashtra,Male,45,7,154116.24,2,0,0,538206.58,0
7908,17549294,Kapoor,Deepak,372,Tamil Nadu,Male,64,7,0.0,1,0,1,276074.01,1
7909,17521210,Tiwari,Amit,367,Delhi,Male,26,2,1000780.13,2,1,1,493292.84,0
7910,18720119,Kumar,Rohan,517,Karnataka,Male,62,3,1024597.04,1,1,1,451216.89,1
7911,11000178,Gupta,Amit,889,Gujarat,Male,50,8,0.0,2,1,1,1596003.08,0
7912,15203757,Mehta,Manish,545,Delhi,Male,52,8,0.0,1,0,1,298861.03,1
7913,13215914,Joshi,Rekha,394,Karnataka,Female,42,9,1366920.82,1,1,1,901404.29,0
7914,12508545,Rao,Isha,773,Maharashtra,Female,58,8,576261.83,2,1,1,1012915.52,1
7915,16136622,Chopra,Vikram,301,Maharashtra,Male,34,9,845454.88,2,1,0,378825.81,1
7916,12575544,Patel,Arjun,793,Maharashtra,Male,54,5,1478775.25,2,1,0,976392.31,0
7917,12632245,Chatterjee,Siddharth,863,Tamil Nadu,Male,63,0,0.0,1,1,0,1493643.05,0
7918,10844261,Nair,Shreya,848,Maharashtra,Female,46,7,636488.35,1,0,1,927478.5,0
7919,17621519,Iyer,Nikhil,365,Maharashtra,Male,60,8,0.0,2,0,0,2339180.3,1
7920,19479353,Agarwal,Rekha,391,Delhi,Female,33,7,0.0,1,0,1,843395.29,0
7921,15696454,Rao,Aditya,483,Karnataka,Male,50,0,0.0,2,1,1,1690229.09,0
7922,14459047,Joshi,Anjali,498,Tamil Nadu,Female,39,5,76923.67,1,0,1,1429801.37,0
7923,10688052,Malhotra,Nikhil,671,Maharashtra,Male,62,8,1372357.22,1,1,1,1050392.82,0
7924,12898211,Bose,Sneha,385,Maharashtra,Female,61,8,725441.66,1,1,1,2427809.37,0
7925,17609328,Patel,Manish,611,Gujarat,Male,59,6,0.0,4,1,1,2172688.37,0
7926,15011982,Sharma,Neha,675,Delhi,Female,23,6,546120.0,2,0,1,645548.77,0
7927,15745777,Pillai,Pranav,719,Gujarat,Male,51,3,1380571.39,2,0,0,2436120.47,0
7928,19999195,Shah,Pranav,653,Gujarat,Male,32,6,280964.22,2,1,1,224285.32,0
7929,13790547,Rao,Arjun,559,Tamil Nadu,Male,35,9,0.0,1,1,1,205121.23,0
7930,17471066,Kumar,Neha,852,Maharashtra,Female,58,4,0.0,1,0,0,401394.32,0
7931,13859018,Mehta,Sunita,398,Tamil Nadu,Female,60,9,756818.27,1,0,1,1005129.55,0
7932,15389017,Gupta,Siddharth,458,Tamil Nadu,Male,34,4,0.0,2,0,1,1026694.59,0
7933,13385408,Nair,Amit,716,Karnataka,Male,55,0,304323.18,2,0,1,309487.9,0
7934,13059099,Singh,Nikhil,688,Delhi,Male,36,1,954345.15,3,1,0,1903843.11,0
7935,10067603,Mishra,Ananya,726,Delhi,Female,44,8,0.0,2,0,0,924416.15,0
7936,19090871,Singh,Rekha,534,Maharashtra,Female,37,1,397239.66,1,0,1,2379372.76,0
7937,19948992,Patel,Sneha,694,Karnataka,Female,38,9,0.0,1,1,0,2495907.51,0
7938,17886064,Gupta,Amit,331,Karnataka,Male,62,1,636306.27,2,1,0,1781244.46,0
